f127.0.0.1:1111,127.0.0.1:2222	24277	1
f127.0.0.1:2222,127.0.0.1:1111	24277	2	0	179	4
f127.0.0.1:2222,127.0.0.1:1111	24277	1
f127.0.0.1:2222,127.0.0.1:1111	24277	-1	0	179
f127.0.0.1:1111,127.0.0.1:2222	24282	0
f127.0.0.1:2222,127.0.0.1:1111	24282	1	0	180	4
f127.0.0.1:2222,127.0.0.1:1111	24282	0
f127.0.0.1:2222,127.0.0.1:1111	24282	-1	0	180
f127.0.0.1:1111,127.0.0.1:2222	25273	1	179	0	3
f127.0.0.1:1111,127.0.0.1:2222	25277	0
f127.0.0.1:2222,127.0.0.1:1111	25277	1	0	180	4
f127.0.0.1:2222,127.0.0.1:1111	25282	0
f127.0.0.1:1111,127.0.0.1:2222	25282	1	180	0	3
f127.0.0.1:1111,127.0.0.1:2222	25282	2	181	0	3
f127.0.0.1:1111,127.0.0.1:2222	25286	1
f127.0.0.1:2222,127.0.0.1:1111	25286	2	0	180	4
f127.0.0.1:1111,127.0.0.1:2222	25290	1
f127.0.0.1:2222,127.0.0.1:1111	25290	0
f127.0.0.1:2222,127.0.0.1:1111	25290	1	0	181	4
f127.0.0.1:1111,127.0.0.1:2222	25291	2	182	0	3
f127.0.0.1:1111,127.0.0.1:2222	25295	1
f127.0.0.1:2222,127.0.0.1:1111	25295	0
f127.0.0.1:2222,127.0.0.1:1111	25295	1	0	182	4
f127.0.0.1:1111,127.0.0.1:2222	25295	2	183	0	3
f127.0.0.1:1111,127.0.0.1:2222	25299	1
f127.0.0.1:2222,127.0.0.1:1111	25299	0
f127.0.0.1:2222,127.0.0.1:1111	25299	1	0	183	4
f127.0.0.1:1111,127.0.0.1:2222	25299	2	184	0	3
f127.0.0.1:1111,127.0.0.1:2222	25299	1
f127.0.0.1:1111,127.0.0.1:2222	25299	-1	184	0
f127.0.0.1:1111,127.0.0.1:2222	25299	2	185	0	3
f127.0.0.1:1111,127.0.0.1:2222	25310	1
f127.0.0.1:2222,127.0.0.1:1111	25310	0
f127.0.0.1:2222,127.0.0.1:1111	25311	1	0	183	4
f127.0.0.1:1111,127.0.0.1:2222	25311	2	186	0	3
f127.0.0.1:1111,127.0.0.1:2222	25316	1
f127.0.0.1:2222,127.0.0.1:1111	25316	0
f127.0.0.1:2222,127.0.0.1:1111	25316	1	0	183	4
f127.0.0.1:2222,127.0.0.1:1111	25321	0
f127.0.0.1:1111,127.0.0.1:2222	26311	1	184	0	3
f127.0.0.1:1111,127.0.0.1:2222	26315	0
f127.0.0.1:2222,127.0.0.1:1111	26316	1	0	184	4
f127.0.0.1:2222,127.0.0.1:1111	26316	0
f127.0.0.1:2222,127.0.0.1:1111	26316	-1	0	184
f127.0.0.1:1111,127.0.0.1:2222	27311	1	184	0	3
f127.0.0.1:1111,127.0.0.1:2222	27316	0
f127.0.0.1:2222,127.0.0.1:1111	27316	1	0	184	4
f127.0.0.1:2222,127.0.0.1:1111	27320	0
f127.0.0.1:1111,127.0.0.1:2222	27320	1	185	0	3
f127.0.0.1:1111,127.0.0.1:2222	27320	0
f127.0.0.1:1111,127.0.0.1:2222	27320	-1	185	0
f127.0.0.1:1111,127.0.0.1:2222	27321	1	186	0	3
f127.0.0.1:1111,127.0.0.1:2222	27321	0
f127.0.0.1:1111,127.0.0.1:2222	27321	-1	186	0
f127.0.0.1:1111,127.0.0.1:2222	28321	1	185	0	3
f127.0.0.1:1111,127.0.0.1:2222	28321	0
f127.0.0.1:1111,127.0.0.1:2222	28321	-1	185	0
f127.0.0.1:1111,127.0.0.1:2222	29321	1	185	0	3
f127.0.0.1:1111,127.0.0.1:2222	29325	0
f127.0.0.1:2222,127.0.0.1:1111	29325	1	0	185	4
f127.0.0.1:2222,127.0.0.1:1111	29330	0
f127.0.0.1:1111,127.0.0.1:2222	29330	1	186	0	3
f127.0.0.1:1111,127.0.0.1:2222	29330	2	187	0	3
f127.0.0.1:1111,127.0.0.1:2222	29334	1
f127.0.0.1:2222,127.0.0.1:1111	29334	2	0	186	4
f127.0.0.1:1111,127.0.0.1:2222	29338	1
f127.0.0.1:2222,127.0.0.1:1111	29338	2	0	187	4
f127.0.0.1:2222,127.0.0.1:1111	29338	1
f127.0.0.1:1111,127.0.0.1:2222	29339	2	188	0	3
f127.0.0.1:1111,127.0.0.1:2222	29343	1
f127.0.0.1:2222,127.0.0.1:1111	29343	2	0	188	4
f127.0.0.1:2222,127.0.0.1:1111	29346	1
f127.0.0.1:1111,127.0.0.1:2222	29347	2	189	0	3
f127.0.0.1:1111,127.0.0.1:2222	29347	3	190	0	3
f127.0.0.1:1111,127.0.0.1:2222	29347	2
f127.0.0.1:1111,127.0.0.1:2222	29347	-1	190	0
f127.0.0.1:1111,127.0.0.1:2222	29351	1
f127.0.0.1:2222,127.0.0.1:1111	29351	2	0	189	4
f127.0.0.1:2222,127.0.0.1:1111	29351	1
f127.0.0.1:1111,127.0.0.1:2222	29351	2	191	0	3
f127.0.0.1:1111,127.0.0.1:2222	29358	1
f127.0.0.1:2222,127.0.0.1:1111	29359	2	0	189	4
f127.0.0.1:2222,127.0.0.1:1111	29359	1
f127.0.0.1:1111,127.0.0.1:2222	29359	2	192	0	3
f127.0.0.1:1111,127.0.0.1:2222	29364	1
f127.0.0.1:2222,127.0.0.1:1111	29365	2	0	189	4
f127.0.0.1:2222,127.0.0.1:1111	29367	1
f127.0.0.1:2222,127.0.0.1:1111	29373	0
f127.0.0.1:1111,127.0.0.1:2222	30360	1	190	0	3
f127.0.0.1:1111,127.0.0.1:2222	30364	0
f127.0.0.1:2222,127.0.0.1:1111	30364	1	0	190	4
f127.0.0.1:2222,127.0.0.1:1111	30368	0
f127.0.0.1:1111,127.0.0.1:2222	30368	1	191	0	3
f127.0.0.1:1111,127.0.0.1:2222	30369	2	192	0	3
f127.0.0.1:1111,127.0.0.1:2222	30373	1
f127.0.0.1:2222,127.0.0.1:1111	30373	2	0	191	4
f127.0.0.1:1111,127.0.0.1:2222	30377	1
f127.0.0.1:2222,127.0.0.1:1111	30377	2	0	192	4
f127.0.0.1:2222,127.0.0.1:1111	30377	1
f127.0.0.1:1111,127.0.0.1:2222	30377	2	193	0	3
f127.0.0.1:1111,127.0.0.1:2222	30377	1
f127.0.0.1:1111,127.0.0.1:2222	30377	-1	193	0
f127.0.0.1:2222,127.0.0.1:1111	30385	0
f127.0.0.1:1111,127.0.0.1:2222	30385	1	194	0	3
f127.0.0.1:1111,127.0.0.1:2222	30386	2	195	0	3
f127.0.0.1:1111,127.0.0.1:2222	30390	1
f127.0.0.1:2222,127.0.0.1:1111	30390	2	0	192	4
f127.0.0.1:1111,127.0.0.1:2222	30398	1
f127.0.0.1:2222,127.0.0.1:1111	30398	0
f127.0.0.1:2222,127.0.0.1:1111	30398	1	0	192	4
f127.0.0.1:2222,127.0.0.1:1111	30403	0
f127.0.0.1:1111,127.0.0.1:2222	31386	1	193	0	3
f127.0.0.1:1111,127.0.0.1:2222	31390	0
f127.0.0.1:2222,127.0.0.1:1111	31390	1	0	193	4
f127.0.0.1:2222,127.0.0.1:1111	31394	0
f127.0.0.1:1111,127.0.0.1:2222	31395	1	194	0	3
f127.0.0.1:1111,127.0.0.1:2222	31395	2	195	0	3
f127.0.0.1:1111,127.0.0.1:2222	31399	1
f127.0.0.1:2222,127.0.0.1:1111	31399	2	0	194	4
f127.0.0.1:1111,127.0.0.1:2222	31403	1
f127.0.0.1:2222,127.0.0.1:1111	31403	0
f127.0.0.1:2222,127.0.0.1:1111	31403	1	0	195	4
f127.0.0.1:2222,127.0.0.1:1111	31403	0
f127.0.0.1:2222,127.0.0.1:1111	31403	-1	0	195
f127.0.0.1:1111,127.0.0.1:2222	31403	1	196	0	3
f127.0.0.1:1111,127.0.0.1:2222	31408	0
f127.0.0.1:2222,127.0.0.1:1111	31408	1	0	196	4
f127.0.0.1:2222,127.0.0.1:1111	31412	0
f127.0.0.1:1111,127.0.0.1:2222	31412	1	197	0	3
f127.0.0.1:1111,127.0.0.1:2222	31412	2	198	0	3
f127.0.0.1:1111,127.0.0.1:2222	31412	3	199	0	3
f127.0.0.1:1111,127.0.0.1:2222	31416	2
f127.0.0.1:2222,127.0.0.1:1111	31423	3	0	197	4
f127.0.0.1:2222,127.0.0.1:1111	31423	2
f127.0.0.1:2222,127.0.0.1:1111	31423	-1	0	197
f127.0.0.1:1111,127.0.0.1:2222	31427	1
f127.0.0.1:1111,127.0.0.1:2222	31428	0
f127.0.0.1:2222,127.0.0.1:1111	31428	1	0	198	4
f127.0.0.1:2222,127.0.0.1:1111	31429	2	0	199	4
f127.0.0.1:2222,127.0.0.1:1111	31433	1
f127.0.0.1:1111,127.0.0.1:2222	31433	2	200	0	3
f127.0.0.1:1111,127.0.0.1:2222	31433	3	201	0	3
f127.0.0.1:2222,127.0.0.1:1111	31437	2
f127.0.0.1:1111,127.0.0.1:2222	31437	3	202	0	3
f127.0.0.1:1111,127.0.0.1:2222	31437	4	203	0	3
f127.0.0.1:1111,127.0.0.1:2222	31437	3
f127.0.0.1:1111,127.0.0.1:2222	31437	-1	203	0
f127.0.0.1:1111,127.0.0.1:2222	31437	2
f127.0.0.1:2222,127.0.0.1:1111	31438	3	0	200	4
f127.0.0.1:1111,127.0.0.1:2222	31441	2
f127.0.0.1:2222,127.0.0.1:1111	31442	3	0	201	4
f127.0.0.1:2222,127.0.0.1:1111	31442	2
f127.0.0.1:1111,127.0.0.1:2222	31442	3	204	0	3
f127.0.0.1:1111,127.0.0.1:2222	31449	2
f127.0.0.1:2222,127.0.0.1:1111	31449	3	0	202	4
f127.0.0.1:1111,127.0.0.1:2222	31450	2
f127.0.0.1:2222,127.0.0.1:1111	31450	1
f127.0.0.1:2222,127.0.0.1:1111	31450	2	0	202	4
f127.0.0.1:1111,127.0.0.1:2222	31450	3	205	0	3
f127.0.0.1:1111,127.0.0.1:2222	31457	2
f127.0.0.1:2222,127.0.0.1:1111	31457	3	0	202	4
f127.0.0.1:2222,127.0.0.1:1111	31458	2
f127.0.0.1:1111,127.0.0.1:2222	31458	3	206	0	3
f127.0.0.1:2222,127.0.0.1:1111	31458	2
f127.0.0.1:1111,127.0.0.1:2222	31462	1
f127.0.0.1:2222,127.0.0.1:1111	31462	2	0	202	4
f127.0.0.1:2222,127.0.0.1:1111	31470	1
f127.0.0.1:2222,127.0.0.1:1111	31471	0
f127.0.0.1:1111,127.0.0.1:2222	32458	1	203	0	3
f127.0.0.1:1111,127.0.0.1:2222	32458	0
f127.0.0.1:1111,127.0.0.1:2222	32458	-1	203	0
f127.0.0.1:1111,127.0.0.1:2222	33458	1	203	0	3
f127.0.0.1:1111,127.0.0.1:2222	33462	0
f127.0.0.1:2222,127.0.0.1:1111	33463	1	0	203	4
f127.0.0.1:2222,127.0.0.1:1111	33467	0
f127.0.0.1:1111,127.0.0.1:2222	33467	1	204	0	3
f127.0.0.1:1111,127.0.0.1:2222	33467	2	205	0	3
f127.0.0.1:1111,127.0.0.1:2222	33471	1
f127.0.0.1:2222,127.0.0.1:1111	33471	2	0	204	4
f127.0.0.1:1111,127.0.0.1:2222	33475	1
f127.0.0.1:2222,127.0.0.1:1111	33475	2	0	205	4
f127.0.0.1:2222,127.0.0.1:1111	33475	1
f127.0.0.1:1111,127.0.0.1:2222	33476	2	206	0	3
f127.0.0.1:1111,127.0.0.1:2222	33480	1
f127.0.0.1:2222,127.0.0.1:1111	33480	2	0	206	4
f127.0.0.1:2222,127.0.0.1:1111	33483	1
f127.0.0.1:1111,127.0.0.1:2222	33484	2	207	0	3
f127.0.0.1:1111,127.0.0.1:2222	33484	3	208	0	3
f127.0.0.1:1111,127.0.0.1:2222	33488	2
f127.0.0.1:2222,127.0.0.1:1111	33488	3	0	207	4
f127.0.0.1:2222,127.0.0.1:1111	33488	2
f127.0.0.1:2222,127.0.0.1:1111	33488	-1	0	207
f127.0.0.1:2222,127.0.0.1:1111	33488	1
f127.0.0.1:1111,127.0.0.1:2222	33488	2	209	0	3
f127.0.0.1:1111,127.0.0.1:2222	33495	1
f127.0.0.1:2222,127.0.0.1:1111	33497	2	0	208	4
f127.0.0.1:1111,127.0.0.1:2222	33497	1
f127.0.0.1:2222,127.0.0.1:1111	33498	2	0	209	4
f127.0.0.1:2222,127.0.0.1:1111	33502	1
f127.0.0.1:1111,127.0.0.1:2222	33502	2	210	0	3
f127.0.0.1:1111,127.0.0.1:2222	33502	3	211	0	3
f127.0.0.1:1111,127.0.0.1:2222	33502	4	212	0	3
f127.0.0.1:1111,127.0.0.1:2222	33506	3
f127.0.0.1:2222,127.0.0.1:1111	33506	2
f127.0.0.1:2222,127.0.0.1:1111	33506	3	0	210	4
f127.0.0.1:1111,127.0.0.1:2222	33507	4	213	0	3
f127.0.0.1:1111,127.0.0.1:2222	33510	3
f127.0.0.1:2222,127.0.0.1:1111	33510	4	0	211	4
f127.0.0.1:2222,127.0.0.1:1111	33511	3
f127.0.0.1:1111,127.0.0.1:2222	33511	4	214	0	3
f127.0.0.1:1111,127.0.0.1:2222	33514	3
f127.0.0.1:2222,127.0.0.1:1111	33514	4	0	212	4
f127.0.0.1:1111,127.0.0.1:2222	33518	3
f127.0.0.1:2222,127.0.0.1:1111	33518	4	0	213	4
f127.0.0.1:2222,127.0.0.1:1111	33519	3
f127.0.0.1:1111,127.0.0.1:2222	33519	4	215	0	3
f127.0.0.1:1111,127.0.0.1:2222	33526	3
f127.0.0.1:2222,127.0.0.1:1111	33526	2
f127.0.0.1:2222,127.0.0.1:1111	33528	3	0	214	4
f127.0.0.1:1111,127.0.0.1:2222	33529	2
f127.0.0.1:2222,127.0.0.1:1111	33529	3	0	215	4
f127.0.0.1:1111,127.0.0.1:2222	33529	4	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	33530	5	217	0	3
f127.0.0.1:2222,127.0.0.1:1111	33531	4
f127.0.0.1:1111,127.0.0.1:2222	33531	5	218	0	3
f127.0.0.1:1111,127.0.0.1:2222	33531	4
f127.0.0.1:1111,127.0.0.1:2222	33531	-1	218	0
f127.0.0.1:1111,127.0.0.1:2222	33534	3
f127.0.0.1:2222,127.0.0.1:1111	33534	4	0	216	4
f127.0.0.1:2222,127.0.0.1:1111	33537	3
f127.0.0.1:1111,127.0.0.1:2222	33537	4	219	0	3
f127.0.0.1:1111,127.0.0.1:2222	33538	3
f127.0.0.1:2222,127.0.0.1:1111	33538	4	0	217	4
f127.0.0.1:2222,127.0.0.1:1111	33542	3
f127.0.0.1:1111,127.0.0.1:2222	33542	4	220	0	3
f127.0.0.1:1111,127.0.0.1:2222	33545	3
f127.0.0.1:2222,127.0.0.1:1111	33545	4	0	217	4
f127.0.0.1:2222,127.0.0.1:1111	33547	3
f127.0.0.1:1111,127.0.0.1:2222	33547	4	221	0	3
f127.0.0.1:1111,127.0.0.1:2222	33550	3
f127.0.0.1:2222,127.0.0.1:1111	33550	4	0	217	4
f127.0.0.1:2222,127.0.0.1:1111	33550	3
f127.0.0.1:1111,127.0.0.1:2222	33551	4	222	0	3
f127.0.0.1:1111,127.0.0.1:2222	33551	3
f127.0.0.1:1111,127.0.0.1:2222	33551	-1	222	0
f127.0.0.1:1111,127.0.0.1:2222	33557	4	223	0	3
f127.0.0.1:1111,127.0.0.1:2222	33557	3
f127.0.0.1:2222,127.0.0.1:1111	33559	4	0	217	4
f127.0.0.1:2222,127.0.0.1:1111	33559	3
f127.0.0.1:2222,127.0.0.1:1111	33563	2
f127.0.0.1:1111,127.0.0.1:2222	33565	1
f127.0.0.1:2222,127.0.0.1:1111	33565	2	0	217	4
f127.0.0.1:2222,127.0.0.1:1111	33571	1
f127.0.0.1:2222,127.0.0.1:1111	33574	0
f127.0.0.1:1111,127.0.0.1:2222	34559	1	218	0	3
f127.0.0.1:1111,127.0.0.1:2222	34563	0
f127.0.0.1:2222,127.0.0.1:1111	34564	1	0	218	4
f127.0.0.1:2222,127.0.0.1:1111	34568	0
f127.0.0.1:1111,127.0.0.1:2222	34568	1	219	0	3
f127.0.0.1:1111,127.0.0.1:2222	34568	2	220	0	3
f127.0.0.1:1111,127.0.0.1:2222	34572	1
f127.0.0.1:2222,127.0.0.1:1111	34572	2	0	219	4
f127.0.0.1:2222,127.0.0.1:1111	34572	1
f127.0.0.1:2222,127.0.0.1:1111	34572	-1	0	219
f127.0.0.1:1111,127.0.0.1:2222	34577	0
f127.0.0.1:2222,127.0.0.1:1111	34577	1	0	220	4
f127.0.0.1:2222,127.0.0.1:1111	34584	0
f127.0.0.1:1111,127.0.0.1:2222	34584	1	221	0	3
f127.0.0.1:1111,127.0.0.1:2222	34585	2	222	0	3
f127.0.0.1:1111,127.0.0.1:2222	34585	3	223	0	3
f127.0.0.1:1111,127.0.0.1:2222	34602	2
f127.0.0.1:1111,127.0.0.1:2222	34602	1
f127.0.0.1:1111,127.0.0.1:2222	34603	0
f127.0.0.1:2222,127.0.0.1:1111	34603	1	0	221	4
f127.0.0.1:2222,127.0.0.1:1111	34603	2	0	222	4
f127.0.0.1:2222,127.0.0.1:1111	34603	1
f127.0.0.1:2222,127.0.0.1:1111	34603	-1	0	222
f127.0.0.1:2222,127.0.0.1:1111	34603	2	0	223	4
f127.0.0.1:2222,127.0.0.1:1111	34609	1
f127.0.0.1:1111,127.0.0.1:2222	34610	2	224	0	3
f127.0.0.1:2222,127.0.0.1:1111	34612	1
f127.0.0.1:1111,127.0.0.1:2222	34612	2	225	0	3
f127.0.0.1:1111,127.0.0.1:2222	34612	3	226	0	3
f127.0.0.1:1111,127.0.0.1:2222	34612	4	227	0	3
f127.0.0.1:1111,127.0.0.1:2222	34614	3
f127.0.0.1:2222,127.0.0.1:1111	34614	4	0	224	4
f127.0.0.1:2222,127.0.0.1:1111	34618	3
f127.0.0.1:1111,127.0.0.1:2222	34618	4	228	0	3
f127.0.0.1:1111,127.0.0.1:2222	34620	3
f127.0.0.1:2222,127.0.0.1:1111	34620	4	0	225	4
f127.0.0.1:1111,127.0.0.1:2222	34624	3
f127.0.0.1:2222,127.0.0.1:1111	34624	4	0	226	4
f127.0.0.1:2222,127.0.0.1:1111	34624	3
f127.0.0.1:1111,127.0.0.1:2222	34625	4	229	0	3
f127.0.0.1:1111,127.0.0.1:2222	34628	3
f127.0.0.1:2222,127.0.0.1:1111	34628	4	0	227	4
f127.0.0.1:1111,127.0.0.1:2222	34636	3
f127.0.0.1:2222,127.0.0.1:1111	34637	2
f127.0.0.1:2222,127.0.0.1:1111	34637	1
f127.0.0.1:2222,127.0.0.1:1111	34637	2	0	228	4
f127.0.0.1:1111,127.0.0.1:2222	34637	1
f127.0.0.1:2222,127.0.0.1:1111	34637	2	0	229	4
f127.0.0.1:1111,127.0.0.1:2222	34637	3	230	0	3
f127.0.0.1:1111,127.0.0.1:2222	34637	4	231	0	3
f127.0.0.1:1111,127.0.0.1:2222	34637	5	232	0	3
f127.0.0.1:1111,127.0.0.1:2222	34641	4
f127.0.0.1:2222,127.0.0.1:1111	34641	3
f127.0.0.1:2222,127.0.0.1:1111	34642	4	0	230	4
f127.0.0.1:1111,127.0.0.1:2222	34642	5	233	0	3
f127.0.0.1:1111,127.0.0.1:2222	34645	4
f127.0.0.1:2222,127.0.0.1:1111	34645	3
f127.0.0.1:2222,127.0.0.1:1111	34646	4	0	231	4
f127.0.0.1:1111,127.0.0.1:2222	34646	5	234	0	3
f127.0.0.1:1111,127.0.0.1:2222	34649	4
f127.0.0.1:2222,127.0.0.1:1111	34649	5	0	232	4
f127.0.0.1:2222,127.0.0.1:1111	34650	4
f127.0.0.1:1111,127.0.0.1:2222	34650	5	235	0	3
f127.0.0.1:1111,127.0.0.1:2222	34654	4
f127.0.0.1:2222,127.0.0.1:1111	34654	3
f127.0.0.1:2222,127.0.0.1:1111	34654	4	0	233	4
f127.0.0.1:1111,127.0.0.1:2222	34654	5	236	0	3
f127.0.0.1:1111,127.0.0.1:2222	34657	4
f127.0.0.1:2222,127.0.0.1:1111	34658	5	0	234	4
f127.0.0.1:1111,127.0.0.1:2222	34666	4
f127.0.0.1:1111,127.0.0.1:2222	34666	3
f127.0.0.1:2222,127.0.0.1:1111	34666	2
f127.0.0.1:2222,127.0.0.1:1111	34666	1
f127.0.0.1:2222,127.0.0.1:1111	34667	2	0	235	4
f127.0.0.1:2222,127.0.0.1:1111	34668	3	0	236	4
f127.0.0.1:1111,127.0.0.1:2222	34668	4	237	0	3
f127.0.0.1:1111,127.0.0.1:2222	34668	5	238	0	3
f127.0.0.1:1111,127.0.0.1:2222	34668	4
f127.0.0.1:1111,127.0.0.1:2222	34668	-1	238	0
f127.0.0.1:1111,127.0.0.1:2222	34669	5	239	0	3
f127.0.0.1:2222,127.0.0.1:1111	34670	4
f127.0.0.1:1111,127.0.0.1:2222	34670	5	240	0	3
f127.0.0.1:1111,127.0.0.1:2222	34672	4
f127.0.0.1:2222,127.0.0.1:1111	34673	5	0	237	4
f127.0.0.1:2222,127.0.0.1:1111	34676	4
f127.0.0.1:1111,127.0.0.1:2222	34676	5	241	0	3
f127.0.0.1:1111,127.0.0.1:2222	34677	4
f127.0.0.1:2222,127.0.0.1:1111	34677	5	0	237	4
f127.0.0.1:2222,127.0.0.1:1111	34680	4
f127.0.0.1:1111,127.0.0.1:2222	34681	5	242	0	3
f127.0.0.1:1111,127.0.0.1:2222	34681	4
f127.0.0.1:1111,127.0.0.1:2222	34681	-1	242	0
f127.0.0.1:1111,127.0.0.1:2222	34682	3
f127.0.0.1:2222,127.0.0.1:1111	34682	4	0	237	4
f127.0.0.1:2222,127.0.0.1:1111	34685	3
f127.0.0.1:1111,127.0.0.1:2222	34685	4	243	0	3
f127.0.0.1:1111,127.0.0.1:2222	34687	3
f127.0.0.1:2222,127.0.0.1:1111	34688	4	0	237	4
f127.0.0.1:2222,127.0.0.1:1111	34689	3
f127.0.0.1:1111,127.0.0.1:2222	34696	2
f127.0.0.1:2222,127.0.0.1:1111	34697	1
f127.0.0.1:2222,127.0.0.1:1111	34697	2	0	237	4
f127.0.0.1:2222,127.0.0.1:1111	34700	1
f127.0.0.1:2222,127.0.0.1:1111	34705	0
f127.0.0.1:1111,127.0.0.1:2222	35685	1	238	0	3
f127.0.0.1:1111,127.0.0.1:2222	35690	0
f127.0.0.1:2222,127.0.0.1:1111	35690	1	0	238	4
f127.0.0.1:2222,127.0.0.1:1111	35696	0
f127.0.0.1:1111,127.0.0.1:2222	35696	1	239	0	3
f127.0.0.1:1111,127.0.0.1:2222	35696	2	240	0	3
f127.0.0.1:1111,127.0.0.1:2222	35700	1
f127.0.0.1:2222,127.0.0.1:1111	35700	2	0	239	4
f127.0.0.1:1111,127.0.0.1:2222	35704	1
f127.0.0.1:2222,127.0.0.1:1111	35704	2	0	240	4
f127.0.0.1:2222,127.0.0.1:1111	35705	1
f127.0.0.1:1111,127.0.0.1:2222	35705	2	241	0	3
f127.0.0.1:1111,127.0.0.1:2222	35705	1
f127.0.0.1:1111,127.0.0.1:2222	35705	-1	241	0
f127.0.0.1:1111,127.0.0.1:2222	35709	2	242	0	3
f127.0.0.1:2222,127.0.0.1:1111	35713	1
f127.0.0.1:1111,127.0.0.1:2222	35713	2	243	0	3
f127.0.0.1:1111,127.0.0.1:2222	35713	1
f127.0.0.1:2222,127.0.0.1:1111	35713	2	0	240	4
f127.0.0.1:2222,127.0.0.1:1111	35718	1
f127.0.0.1:1111,127.0.0.1:2222	35728	0
f127.0.0.1:2222,127.0.0.1:1111	35728	1	0	240	4
f127.0.0.1:2222,127.0.0.1:1111	35733	0
f127.0.0.1:1111,127.0.0.1:2222	36713	1	241	0	3
f127.0.0.1:1111,127.0.0.1:2222	36717	0
f127.0.0.1:2222,127.0.0.1:1111	36717	1	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	36722	0
f127.0.0.1:1111,127.0.0.1:2222	36722	1	242	0	3
f127.0.0.1:1111,127.0.0.1:2222	36722	0
f127.0.0.1:1111,127.0.0.1:2222	36722	-1	242	0
f127.0.0.1:1111,127.0.0.1:2222	36722	1	243	0	3
f127.0.0.1:1111,127.0.0.1:2222	36726	0
f127.0.0.1:2222,127.0.0.1:1111	36726	1	0	241	4
f127.0.0.1:2222,127.0.0.1:1111	36730	0
f127.0.0.1:1111,127.0.0.1:2222	37722	1	242	0	3
f127.0.0.1:1111,127.0.0.1:2222	37727	0
f127.0.0.1:2222,127.0.0.1:1111	37727	1	0	242	4
f127.0.0.1:2222,127.0.0.1:1111	37731	0
f127.0.0.1:1111,127.0.0.1:2222	37732	1	243	0	3
f127.0.0.1:1111,127.0.0.1:2222	37732	2	244	0	3
f127.0.0.1:1111,127.0.0.1:2222	37739	1
f127.0.0.1:2222,127.0.0.1:1111	37739	2	0	243	4
f127.0.0.1:1111,127.0.0.1:2222	37740	1
f127.0.0.1:2222,127.0.0.1:1111	37741	2	0	244	4
f127.0.0.1:2222,127.0.0.1:1111	37746	1
f127.0.0.1:1111,127.0.0.1:2222	37746	2	245	0	3
f127.0.0.1:2222,127.0.0.1:1111	37749	1
f127.0.0.1:1111,127.0.0.1:2222	37749	2	246	0	3
f127.0.0.1:1111,127.0.0.1:2222	37749	3	247	0	3
f127.0.0.1:1111,127.0.0.1:2222	37750	2
f127.0.0.1:2222,127.0.0.1:1111	37751	3	0	245	4
f127.0.0.1:1111,127.0.0.1:2222	37761	2
f127.0.0.1:2222,127.0.0.1:1111	37761	1
f127.0.0.1:2222,127.0.0.1:1111	37761	2	0	246	4
f127.0.0.1:1111,127.0.0.1:2222	37761	1
f127.0.0.1:2222,127.0.0.1:1111	37762	2	0	247	4
f127.0.0.1:1111,127.0.0.1:2222	37762	3	248	0	3
f127.0.0.1:2222,127.0.0.1:1111	37766	2
f127.0.0.1:1111,127.0.0.1:2222	37766	3	249	0	3
f127.0.0.1:1111,127.0.0.1:2222	37766	2
f127.0.0.1:1111,127.0.0.1:2222	37766	-1	249	0
f127.0.0.1:1111,127.0.0.1:2222	37766	1
f127.0.0.1:2222,127.0.0.1:1111	37767	2	0	248	4
f127.0.0.1:2222,127.0.0.1:1111	37770	1
f127.0.0.1:1111,127.0.0.1:2222	37770	2	250	0	3
f127.0.0.1:1111,127.0.0.1:2222	37770	3	251	0	3
f127.0.0.1:1111,127.0.0.1:2222	37774	2
f127.0.0.1:2222,127.0.0.1:1111	37775	3	0	248	4
f127.0.0.1:2222,127.0.0.1:1111	37776	2
f127.0.0.1:1111,127.0.0.1:2222	37776	3	252	0	3
f127.0.0.1:1111,127.0.0.1:2222	37776	2
f127.0.0.1:1111,127.0.0.1:2222	37776	-1	252	0
f127.0.0.1:1111,127.0.0.1:2222	37778	1
f127.0.0.1:2222,127.0.0.1:1111	37779	2	0	248	4
f127.0.0.1:2222,127.0.0.1:1111	37783	1
f127.0.0.1:2222,127.0.0.1:1111	37789	0
f127.0.0.1:1111,127.0.0.1:2222	38776	1	249	0	3
f127.0.0.1:1111,127.0.0.1:2222	38780	0
f127.0.0.1:2222,127.0.0.1:1111	38781	1	0	249	4
f127.0.0.1:2222,127.0.0.1:1111	38785	0
f127.0.0.1:1111,127.0.0.1:2222	38785	1	250	0	3
f127.0.0.1:1111,127.0.0.1:2222	38785	2	251	0	3
f127.0.0.1:1111,127.0.0.1:2222	38789	1
f127.0.0.1:2222,127.0.0.1:1111	38789	2	0	250	4
f127.0.0.1:1111,127.0.0.1:2222	38793	1
f127.0.0.1:2222,127.0.0.1:1111	38794	0
f127.0.0.1:2222,127.0.0.1:1111	38794	1	0	251	4
f127.0.0.1:1111,127.0.0.1:2222	38794	2	252	0	3
f127.0.0.1:1111,127.0.0.1:2222	38798	1
f127.0.0.1:2222,127.0.0.1:1111	38798	0
f127.0.0.1:2222,127.0.0.1:1111	38798	1	0	252	4
f127.0.0.1:1111,127.0.0.1:2222	38799	2	253	0	3
